time,comment,temp,id,sg,type,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
1677220200000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,Qs6cNEfGQro2D9e1xVUVgrahQB9Qk5,2023-02-24T06:30:00.000Z
1677186923440,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,S9gahlF54dogn0pkotjdEOYoSFSJzd,2023-02-23T21:15:23.440Z
1677175200000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,YmSMVEeapU5mHuw1R3ggA2azID3aCY,2023-02-23T18:00:00.000Z
1677128400000,,14.2,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,ILAgdqbpoJ5WAaPjKcPitLwzloT7kX,2023-02-23T05:00:00.000Z
1677087000000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,mZ7Ov5XbQsoOez6n1fRFDoYO1M0R09,2023-02-22T17:30:00.000Z
1677045600000,,14.5,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,npgAL0SIeNSdSWyDnoqRX5l0eantTa,2023-02-22T06:00:00.000Z
1677015000000,,14,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,NxY2gJTPcI5hmn3PQY5qrlvhQBpB94,2023-02-21T21:30:00.000Z
1677004200000,,14.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,Yg0Yp0TOWAlkfcj9fqEJtWJqgfgMck,2023-02-21T18:30:00.000Z
1676959200000,,14.1,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,785MFfIsccZPDs5HvLS2E2Aj7E1pl0,2023-02-21T06:00:00.000Z
1676800800000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,JqKMdZxNvgFa8mqHS8yZWSV9TYZOSm,2023-02-19T10:00:00.000Z
1676755800000,,14.2,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,c67g73QkHfjLibmYMn2MehBPYSjgwf,2023-02-18T21:30:00.000Z
1676736000000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,WqQa9KWzXHEXiP3tWYQ99zJDtBQlKm,2023-02-18T16:00:00.000Z
1676709000000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,JnHAG0Qr9p6J5pY5IQ5obANdqnKN4G,2023-02-18T08:30:00.000Z
1676669400000,,14,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,VsPLA0sJWwrPDUbe6LAZeJnK0rX0Ll,2023-02-17T21:30:00.000Z
1676656800000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,sb0owp4cIA9wMCznEWO4WwxBu6YyIu,2023-02-17T18:00:00.000Z
1676617200000,,14.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,ntnejG4BqEcyxVnpBZgyg0ks6zt57M,2023-02-17T07:00:00.000Z
1676569539386,,14.5,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,Xf2yGo98FF8HhjgsbwntbNRvhYpEFy,2023-02-16T17:45:39.386Z
1676498400000,,14.4,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,0R5QqL3r3rwiO4PZCi52mskkxDnIet,2023-02-15T22:00:00.000Z
1676480400000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,1kYYvtjyGkVsR8emj8EJVNVL6pBtBN,2023-02-15T17:00:00.000Z
1676442600000,,14.3,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,RnClwTD33PMwcIwJSyd1aFlSOd0ZZM,2023-02-15T06:30:00.000Z
1676410200000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,dBfSiZZa1zcn4ql0w5ChfrN06z1KDI,2023-02-14T21:30:00.000Z
1676392200000,,14.4,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,x78U1M09St5gRZkdQYL4A2yEmLl0dd,2023-02-14T16:30:00.000Z
1676358000000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,hdZsBSuTLbTAuJNvI8iomof7JfQRfQ,2023-02-14T07:00:00.000Z
1676304000000,,14.6,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,Q23Rde0BCFfTQbzhpLj7uSd4hZ2Foj,2023-02-13T16:00:00.000Z
1676275200000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,6s98DPtqmryK7lnSwyJbOqCHkJpxs3,2023-02-13T08:00:00.000Z
1676235600000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,PBxsPSOXSgiMAgoZwoUOR1axMbguv2,2023-02-12T21:00:00.000Z
1676217600000,,14,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,GToN0rhpmY4aVZ5K2sViuxcxWPzcC0,2023-02-12T16:00:00.000Z
1676190600000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,nHoW4EP2R3dwzTcv4DS2eMjfYbJoKg,2023-02-12T08:30:00.000Z
1676154600000,,14,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,xAGDqTyQcjCYfopARk5mUEpQXG9Ri6,2023-02-11T22:30:00.000Z
1676136600000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,8adEwXn7co6NHU3j7K3pxSvv0dmqwg,2023-02-11T17:30:00.000Z
1676097000000,,13.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,H2nRICGoSy8Gcs8UKM5eH21ne8x3qz,2023-02-11T06:30:00.000Z
1676066400000,,14.3,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,ys1uixwFGwQnyOdjdiWzFnMnovu1ix,2023-02-10T22:00:00.000Z
1676050200000,,13.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,vdytd3iiAI1qAHjMfig3l8ipbo9hCb,2023-02-10T17:30:00.000Z
1676010600000,,13.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,ARHMLAwG8xegviOpJvsaAhJ9jz2Mje,2023-02-10T06:30:00.000Z
1675920645692,,14.2,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,7z7NeRZ75SqBVbp4o42o2jiPOlLS75,2023-02-09T05:30:45.692Z
1675882800000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,r1teS0xtPpiLbTp7KQpMgl9gZrddXY,2023-02-08T19:00:00.000Z
1675832400000,,14.4,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,lyCjZaz8JlVM8EeanUX1x4fQwXp5vt,2023-02-08T05:00:00.000Z
1675801800000,,14.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,O8gX5MweeFMpYAqpJY5gfcJXwuSI9J,2023-02-07T20:30:00.000Z
1675750500000,,14,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,pLfTib1IW99bztR4RkJPOMRm4ZOvUP,2023-02-07T06:15:00.000Z
1675699200000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,DN3n9WbxDa2XisVfgpZY5xgy2PgFj1,2023-02-06T16:00:00.000Z
1675672200000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,cnxIA3IXmwGqKH9ae8T7jh11e3FO1h,2023-02-06T08:30:00.000Z
1675630800000,,14.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,Ft53j80EsfgcFv5H3cXYLHj2KUfBpH,2023-02-05T21:00:00.000Z
1675609200000,,17.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,aeZxzqapxWLO5gzjmKU7SnnVAKhbQb,2023-02-05T15:00:00.000Z
1675594800000,,16.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,TCU77soEkeh4c3HF7aI8S9Fo1q9fSM,2023-02-05T11:00:00.000Z
1675580400000,,17.3,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,3UHMBTlUP6PDsDSELNyali7yc93ct3,2023-02-05T07:00:00.000Z
1675566000000,,17.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,RxhmOQKjtGf8lWSEerFJ8532kwa2z9,2023-02-05T03:00:00.000Z
1675551600000,,16.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,WnVpc3Gnvi0g475uEHIh7ReMupxrfo,2023-02-04T23:00:00.000Z
1675537200000,,17.6,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,BmgpyqPkvUe7RZMoh5E5L3WAQeKZ0j,2023-02-04T19:00:00.000Z
1675522800000,,17.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,e4H1LKHatDSAFPzYl1OVPd3hM3ZSXY,2023-02-04T15:00:00.000Z
1675508400000,,16.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,StoLeCzrzqu3jxeuaMLDqT7znU0aWi,2023-02-04T11:00:00.000Z
1675494000000,,17.4,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,x1tjK7uIidlAS7ckK4ebPoyUvDSp7a,2023-02-04T07:00:00.000Z
1675479600000,,17.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,PDlEM4MfPcJbClhdjImKYmTWP6OCkj,2023-02-04T03:00:00.000Z
1675465200000,,16.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,ljK4iU6Y9M7IViWzAgeBS9Cdp9lacT,2023-02-03T23:00:00.000Z
1675450800000,,17.5,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,Ef8YHSlwPofPnMim6fhoALsP8NG7JF,2023-02-03T19:00:00.000Z
1675436400000,,18,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,j9NCpZSsa8aloBqNMi0lRNGk0KYxRS,2023-02-03T15:00:00.000Z
1675422000000,,16.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,VHdAs3XhiFqnJ6TLHjIgdjaIIwPTy9,2023-02-03T11:00:00.000Z
1675407600000,,17.2,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,1CVZEzYx2ZgLRffSLKdxwHk4dm0SN2,2023-02-03T07:00:00.000Z
1675393200000,,18,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,TgIEVqM3aZ92HYseIcxEaDQ89Q69hS,2023-02-03T03:00:00.000Z
1675378800000,,16.7,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,R4ByYmHmezX1GPOeJTW8D7pac1vrVS,2023-02-02T23:00:00.000Z
1675364400000,,17.2,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,6nf3mTm6OtjtJPGfVBhbVDgFa8HC0I,2023-02-02T19:00:00.000Z
1675350000000,,18,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,Ea6wNrwelF9wCfTZlv3oNBsKVzvOaJ,2023-02-02T15:00:00.000Z
1675335600000,,16.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,MTGn3F8RrsFXZQkusEAoNCrhkrWE9k,2023-02-02T11:00:00.000Z
1675321200000,,17,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,yO0YQ5TwJSI7pyQxviXXloTfapiMwh,2023-02-02T07:00:00.000Z
1675306800000,,18.1,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,q4LOWQThKSwvfZMhjH6Qjv1P9BqRJf,2023-02-02T03:00:00.000Z
1675292400000,,17,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,96FK4m57TCuQWvUuzAUspyOgRbin6R,2023-02-01T23:00:00.000Z
1675278000000,,16.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,oDZUnHou4TSWZ0Z69CiUlZahHdEhHa,2023-02-01T19:00:00.000Z
1675263600000,,18.1,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,b1fJownc3lt9lsQCVBJlCcaezz4uEd,2023-02-01T15:00:00.000Z
1675249200000,,17.2,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,eBUGwLvZgVvatbGzQR9s2NKzmP6HrY,2023-02-01T11:00:00.000Z
1675234800000,,16.6,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,8Z5LxIV6rl7DKlpFcQS24utBWKuRhY,2023-02-01T07:00:00.000Z
1675220400000,,17.6,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,B5h8Q8GRH2blDuZAFiLAdSHOZwbGz6,2023-02-01T03:00:00.000Z
1675206000000,,17.6,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,l2aPnddOg9WdMV2OspE4kR9TZwGu4U,2023-01-31T23:00:00.000Z
1675191600000,,16.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,wyiRF0eZKsebXaGaB8gvPlnvczSi4l,2023-01-31T19:00:00.000Z
1675177200000,,17,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,1OELzrzBhTlHCrX4mMrO0ZmPZ5ftS8,2023-01-31T15:00:00.000Z
1675162800000,,17.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,wRAueYP7THVhOLt3gFV8O3rqtWmnR2,2023-01-31T11:00:00.000Z
1675148400000,,17,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,wOC4WT2YaK0OchaVcxtpN1JiKPvPlf,2023-01-31T07:00:00.000Z
1675134000000,,16.4,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,lpq1q858RwSOV9Zy8M0rRywfm7P3Q1,2023-01-31T03:00:00.000Z
1675119600000,,16.6,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,Femk7Z4Bec40k893skwCiwZO9E0T4I,2023-01-30T23:00:00.000Z
1675107000000,,18.1,manual,1,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,qpDLnjFcvWGMFj4Ng0ZBbSFzsRQ5qg,2023-01-30T19:30:00.000Z,0.145038,4.18
1675105200000,no bubbles.,20,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,SjXAxtWQDJ2Gnqgzeo6A4F0NsCyiBl,2023-01-30T19:00:00.000Z,435.113213,
1675090800000,,20.1,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,0GeUWDbe1N2xSq65N5HopCtIVDx7Hz,2023-01-30T15:00:00.000Z,,
1675076400000,,20,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,RhEuwwzJ5LllXmSdbPsAD43YLWwHL4,2023-01-30T11:00:00.000Z,,
1675062000000,no bubbles.,20.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,5I8FjqYTzVuuxlNXrAsOsXUMVw4Qfh,2023-01-30T07:00:00.000Z,580.150951,
1675047600000,,20.6,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,CbFe4OPUPyePVMVdp2GmONsIZcCzos,2023-01-30T03:00:00.000Z,,
1675018800000,no bubbles.,20.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,LoPP6YO6XNeean2KQJjTYCiu7ELuER,2023-01-29T19:00:00.000Z,580.150951,
1675003500000,,20.5,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,bfP7cEAVZiTF3RqQxIsX0kop1E1jW9,2023-01-29T14:45:00.000Z,,
1674990000000,,21,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,bjFPFCkM43HQQtHQmZzhhKwjrVhBE5,2023-01-29T11:00:00.000Z,,
1674984600000,no bubbles.,20.8,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,KlLjZGYAiMzazQsEgdBbHH4bKVS7E7,2023-01-29T09:30:00.000Z,652.66982,
1674975600000,,21.1,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,PCafRCTairoyEAdeJbFOpHcUiIebrv,2023-01-29T07:00:00.000Z,,
1674961200000,,20.5,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,YkWA4bd3sJoxIrfefBn5iH3xSU6lSb,2023-01-29T03:00:00.000Z,,
1674946800000,,21,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,8Rhn8i40C46TKPELOLLfGkY61HWp9m,2023-01-28T23:00:00.000Z,,
1674932400000,"no bubbles,",20.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,i5hiaWebSBW87Li5qpfQbC5rb2ub6J,2023-01-28T19:00:00.000Z,0.145038,
1674918000000,,20.3,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,YMYAZ1smPQ9PnFCKy48z4ZeMAj1rz3,2023-01-28T15:00:00.000Z,,
1674903600000,,21,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,CnzqSejqJSCaTlbMzkmHBiW8nUhyrw,2023-01-28T11:00:00.000Z,,
1674889200000,no bubbles.,20.9,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,K3F9QdGHGbSnAH8SSJypI19IBCTWze,2023-01-28T07:00:00.000Z,652.66982,
1674874800000,,21,manual,,manual,96HaJJ0qFXs586hHGECtdzjvXilkDq$0$manual$manual$0,b1xxc1uFUd5aRRfuaZs72FXjTxv73q,2023-01-28T03:00:00.000Z,,
