comment,time,type,id,temp,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,1671692400000,manual,manual,14.5,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,7LR5wW0fkwgjSJjgchVP9Q1z0uyioa,2022-12-22T07:00:00.000Z
,1671651000000,manual,manual,14.5,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,OU0jmKYKGaeSVMHLz751uaQfBMeN0s,2022-12-21T19:30:00.000Z
,1671606000000,manual,manual,14,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,6Jzc8yW5bIT4AN9AmTkDCW1Vu9NP4H,2022-12-21T07:00:00.000Z
,1671570000000,manual,manual,14.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,Mj5wpBdpwSa9FfyQ4a9IE0foKeS2Zs,2022-12-20T21:00:00.000Z
,1671399000000,manual,manual,13.6,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,UAsLAA9xQSSiThvLBidXNvaOfZLoeV,2022-12-18T21:30:00.000Z
,1671368400000,manual,manual,13.7,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,quGPr88NwCRb4hBbn2CO7ttpYn2qLQ,2022-12-18T13:00:00.000Z
,1671133680000,manual,manual,16.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,Igu7xHWzaft6DmWZ0LHwP8L8YndZOr,2022-12-15T19:48:00.000Z
,1670958000000,manual,manual,15.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,twkvc93UZJIRratpxn8q9fZ4qWplC5,2022-12-13T19:00:00.000Z
,1670943600000,manual,manual,16,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,pUVOiq62soF1Zqlit0kukgjHJsYVJ2,2022-12-13T15:00:00.000Z
,1670929200000,manual,manual,16.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,XnUOPGHn55EAzvZbxscxh84uy6nfMy,2022-12-13T11:00:00.000Z
,1670914800000,manual,manual,16.7,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,cY86WVdbHrzv8KxxnLwbYHa5nV31ll,2022-12-13T07:00:00.000Z
,1670900400000,manual,manual,17.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,LDgqlEjijOaKIdcHxlgLEZrqlIVsIV,2022-12-13T03:00:00.000Z
,1670886000000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,cpWRaBz4pYI0ciuX4XYWApuTogGkDA,2022-12-12T23:00:00.000Z
,1670871600000,manual,manual,18.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,NFUehvgJMqkVxBZCM2S6nwIIpbdKYr,2022-12-12T19:00:00.000Z
,1670857200000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,tKM4wUSipk4isTlXoSu6SEg7WMdtGA,2022-12-12T15:00:00.000Z
,1670842800000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,DFDVAT3IunazGtyqkmvXXED0JslD7r,2022-12-12T11:00:00.000Z
,1670828400000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,SAWnXrdRJEgsVguzqvmVaH3N5XvB3L,2022-12-12T07:00:00.000Z
,1670814000000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,3ZhEqE58FYPLVMpPAzSWtDSrmIfqZd,2022-12-12T03:00:00.000Z
,1670799600000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,ARZtcxV5YQLloIgPyuEWEDgtCrfTT9,2022-12-11T23:00:00.000Z
,1670785200000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,7Uev0tUHPy3vE7Ze6GF5ICRbWJLiid,2022-12-11T19:00:00.000Z
,1670770800000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,wjZbpam1lmf1P09TAc9C3s14G3Se44,2022-12-11T15:00:00.000Z
,1670756400000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,Zd2Gk9m6jdSPvglxT0x3N3rC9ueep7,2022-12-11T11:00:00.000Z
,1670742000000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,cBr4iokG87bwAxFDwKySVQsuu7rB2j,2022-12-11T07:00:00.000Z
,1670727600000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,g08Pr0lyTwrMLA8wD1TTXMUwwG6oFL,2022-12-11T03:00:00.000Z
,1670713200000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,rgRt5Lii9UMsuaNaEyRXhlY0e5XVBn,2022-12-10T23:00:00.000Z
,1670698800000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,U3ZckRJTIrwTQEFlmNzSbjTGV9pbN4,2022-12-10T19:00:00.000Z
,1670684400000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,72rcxdsCjkgrQC6pxJIVWoNwKbmAJo,2022-12-10T15:00:00.000Z
,1670670000000,manual,manual,18.4,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,tIrsCMB55OttRlIyBFpkR3fQMS0qTP,2022-12-10T11:00:00.000Z
,1670655600000,manual,manual,18.6,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,9WSpyhQvxOlT0BRyjNiNyLVfMKoYA2,2022-12-10T07:00:00.000Z
,1670641200000,manual,manual,18.7,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,I04qVwVcjWco5zcwDh88EysCDlEbJs,2022-12-10T03:00:00.000Z
,1670626800000,manual,manual,18.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,F06sKSwSfskA7TRkrqxX7kaYx32y6V,2022-12-09T23:00:00.000Z
,1670613300000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,ZCh2Cdc4QCYLHj66pLSlchMzRwPusE,2022-12-09T19:15:00.000Z
,1670598000000,manual,manual,19.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,2UxQM3zhBep70QbXNFxHnxg32rmGgk,2022-12-09T15:00:00.000Z
,1670583600000,manual,manual,19.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,vw9njyqWgODoCnmihns5Do5ffkJSd0,2022-12-09T11:00:00.000Z
,1670569200000,manual,manual,19.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,sOIFj2DiQ7Gnefc9ibXqyAwrQnrWZA,2022-12-09T07:00:00.000Z
,1670554800000,manual,manual,19.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,xyAecEO1c3K5t40Tmc7vRoCc7mkiIt,2022-12-09T03:00:00.000Z
,1670540400000,manual,manual,19.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,4a475TjxGQFIfH6O61P1dnnA3O3uwt,2022-12-08T23:00:00.000Z
,1670526000000,manual,manual,19.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,Y5yNjsH6Mazwb2X1L7e2zjvIn6z2kp,2022-12-08T19:00:00.000Z
,1670512500000,manual,manual,18.7,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,WJ7YqUa48KUogkexUobC3A6LQ0AYHU,2022-12-08T15:15:00.000Z
,1670498100000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,y0SaoXjxx9fFc0zfZ2mnXypHCEXSPe,2022-12-08T11:15:00.000Z
,1670482800000,manual,manual,18.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,z4NqEZvnWrzex45klpc8tr2jrHxdBB,2022-12-08T07:00:00.000Z
,1670468400000,manual,manual,19.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,fapvUNGztWjRDpQ2SoxiZqp1GBQTkp,2022-12-08T03:00:00.000Z
,1670454000000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,5XaIQhB5yPweOMrIDPvB2tffy2uzob,2022-12-07T23:00:00.000Z
,1670439600000,manual,manual,18.5,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,wer0fqPivy3TA4L0anHfMVuHOsVBYV,2022-12-07T19:00:00.000Z
,1670425200000,manual,manual,18,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,RbiEEIStNyBgUKkv6W6wXQOmRWIYjQ,2022-12-07T15:00:00.000Z
,1670410800000,manual,manual,19.5,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,QWv8wUsdeAcxHkYBHDALLf4kObfZzE,2022-12-07T11:00:00.000Z
,1670396400000,manual,manual,19.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,1KBwRLbtV5FtHaB5VXCpScTbLwSykx,2022-12-07T07:00:00.000Z
,1670382000000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,eUKUeRUVc0oCGVAImaZaUXMHVxIYD9,2022-12-07T03:00:00.000Z
,1670367600000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,Y92Nn8CFYROCszOaFCneTWBFN3aE7E,2022-12-06T23:00:00.000Z
,1670353200000,manual,manual,18.4,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,ZSXHtHqxRRkKxSMM61uxr0jHv8lYsw,2022-12-06T19:00:00.000Z
,1670338800000,manual,manual,19.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,Aa5g1PiNqLit8rDWBJaK0A2lbxSLra,2022-12-06T15:00:00.000Z
,1670324400000,manual,manual,18.5,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,lkodWwiFlBkIbF2fA7TpbkL5wkLUDY,2022-12-06T11:00:00.000Z
,1670310000000,manual,manual,18.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,JxJMEmHciMRyTYK4cYPSHiKKBmTRHp,2022-12-06T07:00:00.000Z
,1670295600000,manual,manual,19.6,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,HaxApGHnVYEeguOGETYky0pIu34HzN,2022-12-06T03:00:00.000Z
,1670281200000,manual,manual,18.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,J5PW2b99HfisBukZZUfd2ec0gzTtqC,2022-12-05T23:00:00.000Z
,1670266800000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,AN394KSZOs8SO5juqvqB9vI7nJtVBu,2022-12-05T19:00:00.000Z
,1670252400000,manual,manual,18.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,yf7WXQQVUEzJAGBuopEYYnJCQvmugv,2022-12-05T15:00:00.000Z
,1670238000000,manual,manual,19.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,OWmpEwfMVXFfpV0TKMc5x8fTGiEBaA,2022-12-05T11:00:00.000Z
,1670223600000,manual,manual,18.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,XDnsabklhwUWsRNNy66AuJ5GjBNZRP,2022-12-05T07:00:00.000Z
,1670209200000,manual,manual,18.5,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,9SpPOxe9Vap1OZSVY1AK5Hz2SssMiM,2022-12-05T03:00:00.000Z
,1670194800000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,6rk3YYNIKUpgmNk9OegKOBzg4Gzt1K,2022-12-04T23:00:00.000Z
,1670180400000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,4sDN5mkJgmh3fbwYaF6Rhh0mRJCDRK,2022-12-04T19:00:00.000Z
,1670166000000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,1UA6WqAL0XcKBfLsCuda1CXbehcJQj,2022-12-04T15:00:00.000Z
,1670151600000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,oZgQuDG1dpJHv4DIYtjf5vV14atwVj,2022-12-04T11:00:00.000Z
,1670137200000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,dk79RFPzevK7C6q3LSoH39C9yj3fOL,2022-12-04T07:00:00.000Z
,1670122800000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,HaBBANulkpZ32PMWevEZIEsf2Ke5Rd,2022-12-04T03:00:00.000Z
,1670108400000,manual,manual,18.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,JFgdQY0XtX4lHzi1y9LmAPfIrXDVJz,2022-12-03T23:00:00.000Z
,1670094000000,manual,manual,17.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,8x04J7nceH7miCoNhTN5i1WabuON4i,2022-12-03T19:00:00.000Z
,1670079600000,manual,manual,17.6,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,W1jW404iYu6mc2H2Hd0EANh5aS6YhN,2022-12-03T15:00:00.000Z
,1670065200000,manual,manual,17.6,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,ea6lrN1tkJN27YVdb5ulKyOaTBkBGT,2022-12-03T11:00:00.000Z
,1670050800000,manual,manual,18.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,A9ggg95x0Fftj0SxXHigWaV06RR0l0,2022-12-03T07:00:00.000Z
,1670036400000,manual,manual,18.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,UupoyzZWltoVa74TRHcxdFeGlBZKOe,2022-12-03T03:00:00.000Z
,1670022000000,manual,manual,18.6,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,JFqNtP0DsA7W8e2Nd7qIqIgLjDRDOf,2022-12-02T23:00:00.000Z
,1670007600000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,lIDU9ijHboyK2zWLVWXp4HuCSKALo1,2022-12-02T19:00:00.000Z
,1669993200000,manual,manual,17.7,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,5uSs2D9UKs8i38GrlCScNr9YvzGG3f,2022-12-02T15:00:00.000Z
,1669978800000,manual,manual,18.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,583gAXl7eSEiw30jKBa7QcqbWVNMu7,2022-12-02T11:00:00.000Z
,1669964400000,manual,manual,18.4,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,3Ulds7BoPu9vjpZ3cjCDb0v0Htvuso,2022-12-02T07:00:00.000Z
,1669950000000,manual,manual,17.7,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,TYyR8rySahIZMby9pS34AY9Cq66ygJ,2022-12-02T03:00:00.000Z
,1669935600000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,CgWBht8J9ynTp8Z2caSQOpdc4sevZQ,2022-12-01T23:00:00.000Z
,1669921200000,manual,manual,18.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,yXEaD9V5U1QRKzw0En4AQZuyZTE8ct,2022-12-01T19:00:00.000Z
,1669906800000,manual,manual,18,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,m2Ok4Xggqi5rcvrboOfeWCAHWCYbjm,2022-12-01T15:00:00.000Z
,1669892400000,manual,manual,18.5,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,A96XOPY57U3toClnehFrmFvwq4UfRN,2022-12-01T11:00:00.000Z
,1669878000000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,iffCknCJhyGGdHvYLfEKNOoqgJG2UL,2022-12-01T07:00:00.000Z
,1669863600000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,kB05C2IT7oimy9sVphM1e1NLhLlXov,2022-12-01T03:00:00.000Z
,1669849200000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,49NhlWcbqldRKve7ZJu4p0I8GIkQWI,2022-11-30T23:00:00.000Z
,1669834800000,manual,manual,18.6,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,FsdO9QqGlfJjrQP8cuLLX14xqrO3DY,2022-11-30T19:00:00.000Z
,1669820400000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,clb9OGJNhOYdYL8kSOOdrpeJLNpSGE,2022-11-30T15:00:00.000Z
,1669806000000,manual,manual,18.3,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,vTpukhmJQcepGJMoGwmc6BFEu13t2I,2022-11-30T11:00:00.000Z
,1669791600000,manual,manual,18.4,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,gvJVGIvXa9EMivYkRHYvGGY7ClC8hT,2022-11-30T07:00:00.000Z
,1669777200000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,VWE1MEZxxiGOXFeQH1i2Qs2Tf7h3BW,2022-11-30T03:00:00.000Z
,1669762800000,manual,manual,18.6,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,b6QOdODjeGh3zMjpRo2FKYIfTPHLN7,2022-11-29T23:00:00.000Z
,1669748400000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,dCloWqMKdrhOKGnvYSKLJqZJWDbBpj,2022-11-29T19:00:00.000Z
,1669734000000,manual,manual,18.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,OiEo4FeW6f5GFZdKNBox1mCsKnhgNh,2022-11-29T15:00:00.000Z
,1669719600000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,t0AnnJlrVqIo4aB6KGPq61KgQWuqdp,2022-11-29T11:00:00.000Z
,1669705200000,manual,manual,18.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,nJuFHe092Yq7sFuCmvOrWcIEA3jBx8,2022-11-29T07:00:00.000Z
,1669689900000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,bAgulOAFO6LTYOOVdCKPXmTJoHoAa1,2022-11-29T02:45:00.000Z
,1669686300000,manual,manual,18.1,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,fWmoBz8XxUX6QVdm9p0sxcxjSCiKm8,2022-11-29T01:45:00.000Z
,1669662000000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,qIS9VFgv0QBe3i0Y1PHwaF8TZ2cnDi,2022-11-28T19:00:00.000Z
,1669647600000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,R9zG3czHLJhddyMW3h5EtqiyQbCBIj,2022-11-28T15:00:00.000Z
,1669633200000,manual,manual,17.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,QNcAWEzng6UKWBlvDpbfxMwSaSbUE7,2022-11-28T11:00:00.000Z
,1669618800000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,MsVz0EA7WzgMKuheuhNl9KQ5xGDHJW,2022-11-28T07:00:00.000Z
,1669604400000,manual,manual,17.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,CG0TdyOTs4VU6H6gs7T2i9Kg99eYha,2022-11-28T03:00:00.000Z
,1669590000000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,3h8qznUpQ2fHZJYKsi9g0HiV2DXkDA,2022-11-27T23:00:00.000Z
,1669575600000,manual,manual,17.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,oVGA8oxkmXryrBNAmo3zyFEsfsGHa4,2022-11-27T19:00:00.000Z
,1669561200000,manual,manual,16,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,7oFe4umENLMw6vFO8HJ8QDCmvCptfZ,2022-11-27T15:00:00.000Z
,1669546800000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,BmrQf2iAF2d02D4Pud5XMnVEgoadxQ,2022-11-27T11:00:00.000Z
,1669532400000,manual,manual,18.4,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,VvJysH11LWFPTRTxMUZPHwfafAP9rC,2022-11-27T07:00:00.000Z
,1669518000000,manual,manual,18.2,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,ikSqechXjEaYxndbMgwdYbv1fbzl5V,2022-11-27T03:00:00.000Z
,1669503600000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,eUj36MPOV0dC1ql0nKw39h5d7QoTDS,2022-11-26T23:00:00.000Z
,1669489200000,manual,manual,18.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,T8zHbXI92K09zC4NLbXySO4zSmGDxz,2022-11-26T19:00:00.000Z
,1669474800000,manual,manual,18,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,uXApdvV8nXdvG5SaB5NbkFOcg8f7Dq,2022-11-26T15:00:00.000Z
,1669460400000,manual,manual,18.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,629ZZXNc4mFySk8ZWkqUVHkCKMcoUg,2022-11-26T11:00:00.000Z
,1669453200000,manual,manual,18,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,yyOstxZT4oBk7yCvByB0GvaFz5yIGo,2022-11-26T09:00:00.000Z
,1669447800000,manual,manual,19,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,QtbzPKv069UupJ76hg8XSjUVOUCHz6,2022-11-26T07:30:00.000Z
,1669416300000,manual,manual,18.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,eMvbSmNARjQHXqO74E076uwmd9sfZo,2022-11-25T22:45:00.000Z
,1669404600000,manual,manual,18.9,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,YXU9UUS3aUco8nPTixhIrXfEstcvSl,2022-11-25T19:30:00.000Z
,1669395600000,manual,manual,18.4,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,v2gM6NNes1DAvCvKHcOkz8W09mmcxK,2022-11-25T17:00:00.000Z
,1669388400000,manual,manual,18.8,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,81QvrBvK68QMKIfD83JnJ3PVHYlBZh,2022-11-25T15:00:00.000Z
,1669374000000,manual,manual,18,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,hTMu6ML0Ych34yQD09HAHpPG7fG5aj,2022-11-25T11:00:00.000Z
,1669356000000,manual,manual,18.5,,gNZwxNCMPzUizNPBUm0ZU0ySFCPp5R$0$manual$manual$0,T1B2zQxXosVffXSry4Xt9Hys5EQBxA,2022-11-25T06:00:00.000Z
