temp,sg,type,time,id,comment,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
17.6,,manual,1635472800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,Dy5YvMTnmrI7ky8WMMaXGIdxGJyQvO,2021-10-29T02:00:00.000Z
17.4,,manual,1635458400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,9rZoibvOP770tlZedDhEp87rzzxMrT,2021-10-28T22:00:00.000Z
17.1,,manual,1635444000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,euo1s8fl2xgdxUp09VEJh1oOy3jnEN,2021-10-28T18:00:00.000Z
18,,manual,1635429600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,6MJs4wEeKn0XP19gv559PAuiJOHihJ,2021-10-28T14:00:00.000Z
17.9,,manual,1635415200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,YVwUrP4EmKVYYgqOSW2AexPnOHlVda,2021-10-28T10:00:00.000Z
17.8,,manual,1635400800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,eIGMgkPHEt5ZrvzwqktZyOW2s2TKlX,2021-10-28T06:00:00.000Z
17.7,,manual,1635386400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,OrJhvhYNTSyJJECa8J0BBDPdYQqxqa,2021-10-28T02:00:00.000Z
17.4,,manual,1635372000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,gUAwNosfMkwVIZvLkAHvZaRGmuhldd,2021-10-27T22:00:00.000Z
17.1,,manual,1635357600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,zcufyRMdJRme3mX4ZyFYhgfEURELpM,2021-10-27T18:00:00.000Z
17.8,,manual,1635343200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,xpguLMduEejKcV8hJHjyuxlZDgwcqq,2021-10-27T14:00:00.000Z
17.9,,manual,1635328800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,wTSphNqbl0Z1SqYawR2Gf1F2LPwLs5,2021-10-27T10:00:00.000Z
17.5,,manual,1635314400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,4zFubbWa9wvFAci7XjSASSadzJcNuM,2021-10-27T06:00:00.000Z
17.2,,manual,1635300000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,yFjKby58Krld23DADsuLNNXynOWCvj,2021-10-27T02:00:00.000Z
17.1,,manual,1635285600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,kfvtd7YoT3SWigeBLFmfLoWCETqrTL,2021-10-26T22:00:00.000Z
17.1,,manual,1635271200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,graZiGYa7txCKfJYTrSLZH6vcQ8AHk,2021-10-26T18:00:00.000Z
17.7,,manual,1635256800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,lADUPBe1RH5E5Q0aPcqUEmRo8NZwKN,2021-10-26T14:00:00.000Z
17.7,,manual,1635242400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,lLxIUEQeQJhlqh9mQsyousBaZx3OOD,2021-10-26T10:00:00.000Z
17.6,,manual,1635228000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,KBcV2Oe5dz7JtG7QPbz8pBJwMBdCdP,2021-10-26T06:00:00.000Z
17.8,,manual,1635213600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,6tRD5aAP9dxrEDqJzASpuIevSVanQD,2021-10-26T02:00:00.000Z
17.9,,manual,1635199200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,F3JUYwigzdMnIJox1QAF2kg6BZWiO5,2021-10-25T22:00:00.000Z
18,,manual,1635184800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,7dpHnoMXPAofcakw1lV5thH9oRz1uI,2021-10-25T18:00:00.000Z
18,,manual,1635170400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,wdXvBlhMb5wIIW13jaGKpzyErYF4Gp,2021-10-25T14:00:00.000Z
17.9,,manual,1635156000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,4oUk8KDRudnzGh76snsmj0Z5A6EoAE,2021-10-25T10:00:00.000Z
17.7,,manual,1635141600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,o2gHyPTkOqZ9FqpEQW6GHWomFvoTs7,2021-10-25T06:00:00.000Z
17.4,,manual,1635127200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,4UsuZidAOIPZHEBVvwfOAUshln3Ds8,2021-10-25T02:00:00.000Z
17.1,,manual,1635112800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,wSoMNBHmeo2Pz2Tu0z9B3uYgWZIZcG,2021-10-24T22:00:00.000Z
17,,manual,1635098400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,3G8JenrcWZaJeYv26mUwZphbLRMDRm,2021-10-24T18:00:00.000Z
17.6,,manual,1635084000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,I378xzn7zxSR3BD75Ba0EpY9dWXJX2,2021-10-24T14:00:00.000Z
17.6,,manual,1635069600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,wPW51FSfb4EYtjni9G2tU5orMjGg1L,2021-10-24T10:00:00.000Z
17.2,,manual,1635055200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,PZyePnccd5mlRSdHQqqqwsyPfJbQic,2021-10-24T06:00:00.000Z
17,,manual,1635040800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,vpIp0whSlSKQOGEqWSD7EtdtpwcQba,2021-10-24T02:00:00.000Z
17,,manual,1635026400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,oicoB9TxtgqGcNjaOOaHVSBfehvTQK,2021-10-23T22:00:00.000Z
17,,manual,1635012000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,ETOUs43a3WOVyz2FI83H6l7u3XST6E,2021-10-23T18:00:00.000Z
17,,manual,1634997600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,BQ47Hu01ywcSCYCVI47IRwTiWZdMdX,2021-10-23T14:00:00.000Z
17.1,,manual,1634983200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,uSceoXpiVxB8HAF2XFvGm4o3izaSF9,2021-10-23T10:00:00.000Z
17.3,,manual,1634968800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,uZSGKy0JBPIwNe9dr6t89LZSeR3lKl,2021-10-23T06:00:00.000Z
17.6,,manual,1634954400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,RzP6wLkcmqLJMPxF8lj951WFYyyQ63,2021-10-23T02:00:00.000Z
17.6,,manual,1634940000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,Ig3Rzehh6g4KeFxClmuT7iMS3BAiGc,2021-10-22T22:00:00.000Z
17.4,,manual,1634925600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,77yUWtEFyweYOwSGvliCyN0eHhSVJ9,2021-10-22T18:00:00.000Z
17.3,,manual,1634911200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,fmMjwwDBb7X5r5YDqib3zXgtj6U3oU,2021-10-22T14:00:00.000Z
17.2,,manual,1634896800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,o3hbUnWkzRL7r0gc9F7Pf4eQ5MU2KV,2021-10-22T10:00:00.000Z
17.2,,manual,1634882400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,jVYHvBIogC9aHiYvzjeVn0ck5IDZnc,2021-10-22T06:00:00.000Z
17.3,,manual,1634868000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,9KW4CsUd6PEmRrynuLdsQ2hTuYybnR,2021-10-22T02:00:00.000Z
17.2,,manual,1634853600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,UFUqxWE50UtUFM2DWtc53gKKQE5KK3,2021-10-21T22:00:00.000Z
17.2,,manual,1634839200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,8LHgmK1uCFWuMpvF2UzDaLFe05EqeG,2021-10-21T18:00:00.000Z
17.1,,manual,1634824800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,ivePS4W1Fzf6F4awkVEtd6I1VLT4GI,2021-10-21T14:00:00.000Z
17,,manual,1634810400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,02FSQaa2rqhj4loZsRf6ZCQU1z0qQp,2021-10-21T10:00:00.000Z
17.9,,manual,1634796000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,EAPAxq83vGocI9rKwUcIODDNPPcZ3P,2021-10-21T06:00:00.000Z
17.7,,manual,1634781600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,PXqrb2IyU8EqDzcPEg2jD0FWqkByKi,2021-10-21T02:00:00.000Z
17.1,,manual,1634767200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,ZLQ0QqYcp02wPtGXDks54y8xz7InVO,2021-10-20T22:00:00.000Z
17.7,,manual,1634752800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,Jfp64TWJrnX4jHrmtchD3MV7Gf32JS,2021-10-20T18:00:00.000Z
17,,manual,1634738400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,uBLHb1Im52YpVJtD7qhpNezmALtyjV,2021-10-20T14:00:00.000Z
17.4,,manual,1634724000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,c8aigTbjoGe6d6ecIQ0LTQcnNlecpE,2021-10-20T10:00:00.000Z
18,,manual,1634709600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,mxRuxbPfR8Vsyf1TDsFJnxTxYOdqW0,2021-10-20T06:00:00.000Z
17.5,,manual,1634695200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,ZNo1mpUblVXOvJvoTXejSWN9KzXP4g,2021-10-20T02:00:00.000Z
18,,manual,1634680800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,PI4YdZbHafXKBFDhHxs1NkWeL3WidE,2021-10-19T22:00:00.000Z
17.2,,manual,1634666400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,UT7ykGLAAJbbjnpQwzr9WQ2uGgDg48,2021-10-19T18:00:00.000Z
17.7,,manual,1634652000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,mwXi6kDVsjYWdN4dN08zhguZROCVLo,2021-10-19T14:00:00.000Z
17.2,,manual,1634637600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,GSEdwMeoncNIVLWSZoeLnVSbwK87Aq,2021-10-19T10:00:00.000Z
17.5,,manual,1634623200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,BkFEfUKxuXfV4jyIDwjsUxp8c7qUe4,2021-10-19T06:00:00.000Z
17.8,,manual,1634608800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,d4sweqYL4SMKZZT5c8Bklapbhk3FPT,2021-10-19T02:00:00.000Z
17.6,,manual,1634594400000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,o0QqCloBl4PtRvNL86DJzxX65UDTjV,2021-10-18T22:00:00.000Z
17.2,,manual,1634580000000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,PEqcDUrZH94CtyriCqATI7hMxTEzar,2021-10-18T18:00:00.000Z
17,,manual,1634565600000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,tjmEGmwCz8A2zdF7SY1XyYsUXHtqgR,2021-10-18T14:00:00.000Z
17.7,,manual,1634551200000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,xW06bQuLeVBb2sNBfnBWlvjoOkTnQe,2021-10-18T10:00:00.000Z
17.4,,manual,1634536800000,manual,,i12YqCYYmKr5W27JtbJfGknhLDZK2N$0$manual$manual$0,9ER1bCIqceWrnjpB9Nvbt96HodE5fT,2021-10-18T06:00:00.000Z
