sg,temp,id,type,comment,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,19.7,manual,manual,,1630739752705,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,7InYJvWAJacM0hxiFZSjrC2bOks7F1,2021-09-04T07:15:52.705Z
,19.9,manual,manual,,1630705452569,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,LGINQP1Ntgb4yIyiRqkwnaJGeSe9G6,2021-09-03T21:44:12.569Z
,19.7,manual,manual,,1630680742584,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,IHWAIflfnBSyO7sRHZmZktGCO326oq,2021-09-03T14:52:22.584Z
,19.8,manual,manual,,1630649930570,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,7R2kuyVULFvw5Sx9Shr6vMKOkeuaEr,2021-09-03T06:18:50.570Z
,19.9,manual,manual,,1630619020176,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,qQ189eB4kXD3D8krVQCN4c9hvmFmcx,2021-09-02T21:43:40.176Z
,19.7,manual,manual,,1630595280000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,u1v6axxMSJYQUAWUmNGkSbq9fN8KL9,2021-09-02T15:08:00.000Z
,19.7,manual,manual,,1630566143980,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,WfhIz4ciPykkL6IaDgR7ZxVOvFQl51,2021-09-02T07:02:23.980Z
,20,manual,manual,,1630532050788,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,rfrOml50IH3KeVgUiNEh5I7F0Rb9xD,2021-09-01T21:34:10.788Z
,20,manual,manual,,1630511960588,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,WxseNMZ0Ra2YLg7fX9v4MBHrgDJqBR,2021-09-01T15:59:20.588Z
,20.1,manual,manual,,1630478557588,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,63uQPAgwMRkGQFdpQshkY8fheHgDhL,2021-09-01T06:42:37.588Z
,20.5,manual,manual,,1630440622132,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,csPmT89dKfPZRdkC8wxAgDAGQZTMA8,2021-08-31T20:10:22.132Z
,20.5,manual,manual,,1630422174547,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,BWEkSRYW17SBiIjnIOZgMXFjfj7nXY,2021-08-31T15:02:54.547Z
,20.6,manual,manual,,1630390746697,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,OOHfTmzns05YlT37YJnGLZaqhmfZep,2021-08-31T06:19:06.697Z
,20.5,manual,manual,,1630359075800,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,6cVWPrT0cLLiaRCoLpVkbnuUCgUKAC,2021-08-30T21:31:15.800Z
,20.3,manual,manual,,1630331723331,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,AwdZ7ftzSacnywSKtQaqbAsRg8k72s,2021-08-30T13:55:23.331Z
,20.4,manual,manual,,1630304070797,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,yRWNRYnOCANJqKq6JuB40EZVTphqSZ,2021-08-30T06:14:30.797Z
,20.4,manual,manual,,1630272994209,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,1y6JWyRJvKnj6MVSUK1Rqg6JI43xBQ,2021-08-29T21:36:34.209Z
,20.4,manual,manual,,1630247400000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,vPJuo5mZ0HL83WbImd1rKwWWtUfsyR,2021-08-29T14:30:00.000Z
,20.5,manual,manual,,1630222899481,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,KEGz38RoUt1SrZrALsJxg6hUO48W91,2021-08-29T07:41:39.481Z
,20.5,manual,manual,,1630184713658,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,7CiIyXNKeKi3Y5iOa3LjQESBoiqV79,2021-08-28T21:05:13.658Z
,20.4,manual,manual,,1630163700000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,nmRQFz7GFeQD7VqrR9SYKcZsg0lsRH,2021-08-28T15:15:00.000Z
,20.4,manual,manual,,1630141345688,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,s3bYmsQDPkmGVqDlGAtoCIioq8isJ6,2021-08-28T09:02:25.688Z
,20.7,manual,manual,,1630100220000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,KF34UupBkAem10D8k0O0PIURIMPpp8,2021-08-27T21:37:00.000Z
,20.6,manual,manual,,1630078252128,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,VlI4aIbpTrlAxO0Xv1fISZchBRIe35,2021-08-27T15:30:52.128Z
,20.6,manual,manual,,1630046779082,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,ejhQhAcMa9VEU2wB4E8jvOwaGDVjsn,2021-08-27T06:46:19.082Z
,20.1,manual,manual,,1630011815378,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,jI63JFUZ0KIA5qnvFm3TZTZluhjQEw,2021-08-26T21:03:35.378Z
,20.9,manual,manual,,1629990388846,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,1zboWzdfhhSosC1agMsa4VWcMSCuO5,2021-08-26T15:06:28.846Z
,20.1,manual,manual,,1629959382890,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,UrMqvm2IuXztSetZQXn9R5Ui4yghfR,2021-08-26T06:29:42.890Z
,20.3,manual,manual,,1629927940098,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,U38FyHy09uP9l7F4TIB46AlFX54XaJ,2021-08-25T21:45:40.098Z
,20.2,manual,manual,,1629894683360,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,bZ1KhfRrjY9VYcpwMQxUuU4nI9BbiN,2021-08-25T12:31:23.360Z
,20.2,manual,manual,,1629875223900,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,uNl4lwbkxB1BZteswHjHjd5RxLoKTt,2021-08-25T07:07:03.900Z
,20.1,manual,manual,,1629835412621,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,xgAXpF4XPRFvliwcaaWpQRYf9WkUEY,2021-08-24T20:03:32.621Z
,20,manual,manual,,1629807523349,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,aQ6F05u1a1wtVyCrlnnUvMGqymSZJX,2021-08-24T12:18:43.349Z
,20.2,manual,manual,,1629786175884,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,gr9tyHCk4bcgikRZm1Deqk3fDlDadc,2021-08-24T06:22:55.884Z
,20.2,manual,manual,,1629755995798,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,Vf6RknuzEnpoIxlaSBPdvg1G7w4BAs,2021-08-23T21:59:55.798Z
,20,manual,manual,,1629723165275,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,hLTv9tTzNPsa5LagnQfnbuO2OI71JL,2021-08-23T12:52:45.275Z
,20,manual,manual,,1629701154025,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,VzMZFdiH3bIImwneDYFBOD66xHTvH5,2021-08-23T06:45:54.025Z
,20.9,manual,manual,,1629668555174,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,dMMIY07WIXmQeTq6NYNhyGPktSIKYV,2021-08-22T21:42:35.174Z
,20.5,manual,manual,,1629642795010,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,cgSYDkLvy7kL0KgS4CDsf81HmoM52H,2021-08-22T14:33:15.010Z
,20.4,manual,manual,,1629617989745,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,Df0pJ0Xcy37mEDIdrZN7hypAdf4OUA,2021-08-22T07:39:49.745Z
,20,manual,manual,,1629582076156,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,wIEVsImHMhxcXALQ0QgN6PhPExTfVF,2021-08-21T21:41:16.156Z
,19.9,manual,manual,,1629563788831,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,aQtpAJpbeVmnjNOAiG0C1vyvC1mNaJ,2021-08-21T16:36:28.831Z
,19.7,manual,manual,,1629532733363,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,YeOyYDtfTjwudzAWlvkXCplxKLAGYm,2021-08-21T07:58:53.363Z
,19.8,manual,manual,,1629487489228,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,8oWLIhZM1WqhMHk0bc2Al9ANAFdRfg,2021-08-20T19:24:49.228Z
,19.5,manual,manual,,1629462900000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,4zbRASMLVWrCXFsOPOw2uE76cNzJus,2021-08-20T12:35:00.000Z
,19.6,manual,manual,,1629441390342,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,2jkP74WsnmppkQXoza0EzgIuySmoVc,2021-08-20T06:36:30.342Z
,20,manual,manual,,1629409741213,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,wUiva6WKSxsgoKXam6wDNIzHr7oc7A,2021-08-19T21:49:01.213Z
,20.1,manual,manual,,1629380669205,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,RTHn32FICzwHezkGqYIHhN01laMdjP,2021-08-19T13:44:29.205Z
,20.2,manual,manual,,1629355130584,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,gD96ctf7nTVyl5nNcGg1RqMIj4ROid,2021-08-19T06:38:50.584Z
,20.4,manual,manual,,1629323700000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,18XX21aPnR02HAp98DaEAseMjf5HgI,2021-08-18T21:55:00.000Z
,20.6,manual,manual,,1629301071577,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,2MWxiw5sBrPSzB7u5iADHWXrHvEbEc,2021-08-18T15:37:51.577Z
,20.8,manual,manual,,1629270586453,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,sm2ZdaSEShMrloP5XpuHb83ny3wKeo,2021-08-18T07:09:46.453Z
,20.2,manual,manual,,1629236491216,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,sIrAGWRvZa1IUHFT7ILCEmocP8FTeU,2021-08-17T21:41:31.216Z
,20.2,manual,manual,,1629219480000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,diRPKqv5bnpdydkoCuPRxbGcKHxJVn,2021-08-17T16:58:00.000Z
,20.5,manual,manual,,1629193680000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,Mk0rw6OpmE4TzazTTAmKXbTmjsYKRQ,2021-08-17T09:48:00.000Z
,20.7,manual,manual,,1629182867599,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,CFtS4gG07YVdKxKu3ftMK9IprU2D1U,2021-08-17T06:47:47.599Z
,20,manual,manual,,1629150960000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,WfPqXwclVeqyl13oZAqaqWbhMwwq70,2021-08-16T21:56:00.000Z
,20.2,manual,manual,,1629121403806,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,Wpi31nfXn8O5gfN2J5h3SHM5XdpbZs,2021-08-16T13:43:23.806Z
,20.4,manual,manual,,1629097320000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,VU1RnGp27n7spddCuZcM4jwOSZim5x,2021-08-16T07:02:00.000Z
,20.2,manual,manual,,1629060746892,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,i1Bd4sL4V7I7WjVxL7j4I0iHwFfNBu,2021-08-15T20:52:26.892Z
,20.9,manual,manual,,1629041953323,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,BCUhYnDQAUsxdK0udGwKT21rdCHq1C,2021-08-15T15:39:13.323Z
,20.8,manual,manual,,1629014289184,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,C8ikykv5rEyUbWcLt4eZbarNhGXxbh,2021-08-15T07:58:09.184Z
,20.4,manual,manual,,1628971191780,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,9vZfrKDMrzXLHuG53W2d6abFbT9z6n,2021-08-14T19:59:51.780Z
,20.2,manual,manual,,1628945656968,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,mTTLQVf6a8pGzYtEclhinBqB7tiTv1,2021-08-14T12:54:16.968Z
,20.2,manual,manual,,1628926043713,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,1zVswqoyOp5NPTISUPPpTkJGSYy3cM,2021-08-14T07:27:23.713Z
,20.1,manual,manual,,1628891580000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,WrVr3yxQrEouoJ1m1jPRmuMzjpfTTX,2021-08-13T21:53:00.000Z
,20.8,manual,manual,,1628873122828,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,vveCTMlnXj6CtUXv0YcboJZatP04pB,2021-08-13T16:45:22.828Z
,20.5,manual,manual,,1628837760000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,Wi6440Sr9m2KuGW296WhR9kTzEKWII,2021-08-13T06:56:00.000Z
,20.2,manual,manual,,1628800979733,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,hFNRjAJQgJnPe5W7MhsRBdoyron1jJ,2021-08-12T20:42:59.733Z
,20,manual,manual,,1628786409938,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,PkKWNi8fpjOIbJdBtQwmLTv4Xd3DkH,2021-08-12T16:40:09.938Z
,19.8,manual,manual,,1628753052209,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,rFoGiL2e4vP9L9zCTC2HnJTJMhzU6j,2021-08-12T07:24:12.209Z
,19.6,manual,manual,,1628716545557,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,6CrOGTEqZBce2DNkPtQqU8qsVJBIf3,2021-08-11T21:15:45.557Z
,19.4,manual,manual,,1628691204944,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,1l6cGVaOhTzzNXbcFvBxcoI5YvD2rs,2021-08-11T14:13:24.944Z
,19.4,manual,manual,,1628663916163,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,nE0UjC8ksjoBdetYV74Y0Biz3NLOOc,2021-08-11T06:38:36.163Z
,19.3,manual,manual,,1628630152603,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,IsTHvBF7HK8FZ2AiPhci5X0yH1Bbf9,2021-08-10T21:15:52.603Z
,19.1,manual,manual,,1628606332222,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,CikhfI2MuBx5SEXH5l0gMo5YBu4b36,2021-08-10T14:38:52.222Z
,19.2,manual,manual,,1628575638774,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,ADgFIoWsnWwdVR6ne6xsWAsg392cfc,2021-08-10T06:07:18.774Z
,19.3,manual,manual,,1628546255692,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,6Ctfz3fjn6MnI1Kv1PgZzPz9ZrKwdO,2021-08-09T21:57:35.692Z
,19.4,manual,manual,,1628522700555,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,5ZGGDDFuIHYHgpGWF7ObDHSmm0CnBH,2021-08-09T15:25:00.555Z
,19.6,manual,manual,,1628492930579,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,RB61lDvKu7DF0yZzPkRgs90cfASSGd,2021-08-09T07:08:50.579Z
,20,manual,manual,,1628459700000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,oG4aP9FSWiX0fIR2LTks0cfBFweXYW,2021-08-08T21:55:00.000Z
,20.2,manual,manual,,1628446014832,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,1nJ5wsIkz5BS4b7S3DhPUnKXyV2Fpg,2021-08-08T18:06:54.832Z
,20.2,manual,manual,,1628413172919,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,gEtglnJBWoFGsZZTb77ny4UUs7zhGL,2021-08-08T08:59:32.919Z
,19.9,manual,manual,,1628368040506,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,GgRbVNtbScVo5fx52xRPsffflFsouI,2021-08-07T20:27:20.506Z
,20.2,manual,manual,,1628346160583,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,iVWrOHnUB6uKh4a9k7l6KYM95wFRDx,2021-08-07T14:22:40.583Z
,19.1,manual,manual,,1628316783308,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,n9kSAaaKgajTfVvIIWffKTCzGMM0Q7,2021-08-07T06:13:03.308Z
,19.4,manual,manual,,1628281045262,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,zgJjRtVOb3gTUplS978MW2xY3hoDST,2021-08-06T20:17:25.262Z
,19.4,manual,manual,,1628257917979,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,lLjW3n7psaH5b9xYfbAqUhAnrUe0Ty,2021-08-06T13:51:57.979Z
,19.4,manual,manual,,1628231797228,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,teB3IqC46WqJ3SOy3gspS1FK2oYso9,2021-08-06T06:36:37.228Z
,19.4,manual,manual,,1628193864413,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,03f4khy1QLRp7yC8BTMWTKwKhH6nKx,2021-08-05T20:04:24.413Z
,19.4,manual,manual,,1628175158100,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,PuTJAWIICAc2ML4ojdPCOjpqC7rqwj,2021-08-05T14:52:38.100Z
,20.2,manual,manual,,1628148141560,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,4ctCgOyWUBzDl2AozslyggZkw0CM6O,2021-08-05T07:22:21.560Z
,19.3,manual,manual,,1628108803198,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,w57QZODO2eepQGhdZllhdrIYxwR5Qx,2021-08-04T20:26:43.198Z
NaN,19.5,manual,manual,,1628082000000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,bfubShANW6SWLWMJkdxc9VGojaLTVA,2021-08-04T13:00:00.000Z,NaN
,20.1,manual,manual,,1628060312856,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,u1WlLK7cAHuqNwoTeHaFNSyYx5GxG0,2021-08-04T06:58:32.856Z,
,20.2,manual,manual,,1628021977110,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,07chExxwEFk8bVDwcOtuZbohLK5uos,2021-08-03T20:19:37.110Z,
,19.8,manual,manual,,1627998016799,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,3weoQTrgbdOtMDtFjRSdy5c14WLXAx,2021-08-03T13:40:16.799Z,
,19.9,manual,manual,,1627975482286,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,zhlJ72nY0ycxFPwpubZHmTKbV4qZxn,2021-08-03T07:24:42.286Z,,
,19.8,manual,manual,,1627934801927,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,jKCskaWlNsRqS23TUQpo2EOjN4TUqT,2021-08-02T20:06:41.927Z,,
,20.2,manual,manual,,1627916400000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,klaELsAme4fWW9BMEuPrQL8jPsVz3h,2021-08-02T15:00:00.000Z,,
,19.2,manual,manual,,1627893600000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,1rCt0UiBiJ5XTeu1ILA8MItneL0H2e,2021-08-02T08:40:00.000Z,,
,19.4,manual,manual,,1627854621054,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,8ptya9Ai7hxgRElQEW3P49KK2LM3iQ,2021-08-01T21:50:21.054Z,,
,20.3,manual,manual,,1627824169601,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,z7hMbpKIucjEd4gaLqtW6A5ibdeHGI,2021-08-01T13:22:49.601Z,,
,19.2,manual,manual,,1627808030135,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,NuJEjTYkGgPo2INmGH6CKYpDAffoRi,2021-08-01T08:53:50.135Z,,
,20.4,manual,manual,,1627768680000,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,3DyJA4UaSLcg2wNllBOpQf4x0hT0oz,2021-07-31T21:58:00.000Z,,
,19.1,manual,manual,,1627743642165,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,rv7mfURqdnJvceT0BezMCpVhHaLWUy,2021-07-31T15:00:42.165Z,,
,19.7,manual,manual,,1627719893645,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,xNtng4PfM0uICPOrt5ahM5rZUeJxNv,2021-07-31T08:24:53.645Z,,
,19.2,manual,manual,,1627681115457,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,xJyHg5mDxnPgF6K3dIPbFdaKsEvJH4,2021-07-30T21:38:35.457Z,,
,19.4,manual,manual,,1627655087589,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,5gR8eONi7iyxgShcvDURQrEie90Hox,2021-07-30T14:24:47.589Z,,
,20.1,manual,manual,,1627627754821,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,uPkWNR0WjVvA0voCUcRgbFsCsZw1Ht,2021-07-30T06:49:14.821Z,,
,19.6,manual,manual,,1627595109480,ZL7kQePpGB79lfZcDAcPkVXePzhnrC$0$manual$manual$0,atzH8QuaMqOqoVN4ExscZSqkYwRRAG,2021-07-29T21:45:09.480Z,,
